game,word,score0,abaca,3
1779,freud,3
1780,freya,4
1781,friar,4
1782,fried,3
1783,frigg,3
1784,frill,5
1785,frise,3
1786,frisk,4
1787,frith,4
1788,frizz,6
1789,frock,3
1790,froid,3
1791,frond,3
1792,frons,4
1793,front,5
1794,frore,4
1795,frost,5
1796,froth,3
1797,frown,5
1798,fruit,4
1799,frump,3
1800,fryer,4
1801,fucus,4
1802,fudge,3
1803,fuego,3
1804,fuels,3
1805,fugal,3
1806,fuggy,4
1807,fugit,4
1808,fugue,4
1809,fullc,3
1810,fully,4
1811,fumed,3
1812,fumes,4
1813,fumid,4
1814,funds,3
1815,fungi,4
1816,funky,4
1817,funny,4
1818,furan,3
1819,furor,5
1820,furst,4
1821,furto,4
1822,furze,4
1823,fusee,4
1824,fusel,4
1825,fusil,4
1826,fussy,6
1827,fusty,5
1828,futon,4
1829,fuzzy,6
1830,gabel,3
1831,gable,4
1832,gabon,3
1833,gaddi,5
1834,gadus,3
1835,gaffe,3
1836,gager,9
1837,gaily,3
1838,galan,4
1839,galax,4
1840,galen,4
1841,galop,3
1842,gamba,4
1843,games,5
1844,gamey,6
1845,gamic,3
1846,gamin,3
1847,gamma,6
1848,gammy,5
1849,gamut,4
1850,ganja,4
1851,gansu,5
1852,garde,3
1853,garth,4
1854,gassy,6
1855,gates,6
1856,gaudy,4
1857,gauge,5
1858,gaunt,4
1859,gauri,4
1860,gauss,5
1861,gauze,4
1862,gavel,5
1863,gavia,4
1864,gavot,4
1865,gawky,5
1866,gayal,4
1867,gazer,4
1868,geant,3
1869,gecko,3
1870,geese,6
1871,geist,3
1872,gelid,2
1873,gemma,4
1874,genet,5
1875,genic,3
1876,genie,4
1877,genip,3
1878,genoa,3
1879,genou,3
1880,genre,4
1881,genug,5
1882,genus,4
1883,gerea,4
1884,germy,4
1885,geste,5
1886,ghana,4
1887,ghaut,4
1888,ghost,3
1889,ghoul,3
1890,ghyll,4
1891,giant,3
1892,gidar,4
1893,giddy,4
1894,gifts,3
1895,gigue,4
1896,giles,4
1897,gills,4
1898,gimel,3
1899,giova,4
1900,girru,3
1901,girth,3
1902,gismo,4
1903,given,4
1904,giver,4
1905,glade,2
1906,glair,3
1907,gland,2
1908,glans,3
1909,glare,3
1910,glass,5
1911,glaux,4
1912,glave,4
1913,glaze,5
1914,gleam,3
1915,glean,4
1916,gleba,4
1917,glebe,4
1918,gleek,3
1919,gleet,4
1920,glenn,4
1921,glide,3
1922,glint,5
1923,glitz,5
1924,gloam,3
1925,gloar,4
1926,gloat,5
1927,globe,3
1928,glogg,7
1929,gloom,4
1930,glory,3
1931,gloss,6
1932,glout,5
1933,glove,4
1934,gloze,5
1935,gluck,3
1936,glued,3
1937,gluey,5
1938,glume,4
1939,gluon,4
1940,glyph,4
1941,gnarl,3
1942,gnash,3
1943,gnome,3
1944,gobio,3
1945,godly,3
1946,going,5
1947,golem,3
1948,golly,5
1949,gondi,4
1950,goner,4
1951,goods,3
1952,goody,4
1953,gooey,4
1954,goose,5
1955,goosh,3
1956,goral,4
1957,goran,4
1958,gorge,5
1959,gorki,3
1960,gorse,4
1961,gotha,4
1962,gouda,3
1963,gouge,5
1964,gourd,3
1965,gouty,5
1966,grace,2
1967,grade,3
1968,grado,3
1969,graft,3
1970,grail,3
1971,grain,3
1972,grama,5
1973,grand,3
1974,grano,4
1975,grant,4
1976,grape,3
1977,graph,3
1978,grasp,4
1979,grass,5
1980,grata,4
1981,grate,4
1982,grave,5
1983,gravy,6
1984,graze,6
1985,great,4
1986,grebe,4
1987,greed,3
1988,greek,3
1989,green,4
1990,greet,5
1991,grias,4
1992,grids,3
1993,grief,3
1994,grift,3
1995,grill,5
1996,grime,3
1997,grimm,5
1998,grimy,4
1999,grind,3
2000,griot,4
2001,gripe,4
2002,grips,3
2003,grist,4
2004,grits,4
2005,groan,4
2006,groat,4
2007,grody,3
2008,groin,3
2009,groom,5
2010,grope,4
2011,gross,8
2012,grosz,7
2013,group,4
2014,grout,6
2015,grove,5
2016,growl,4
2017,grown,4
2018,gruel,4
2019,gruff,3
2020,grume,4
2021,grump,3
2022,grunt,4
2023,guama,4
2024,guano,5
2025,guard,3
2026,guava,5
2027,guess,5
2028,guest,4
2029,guide,4
2030,guild,3
2031,guile,4
2032,guilt,5
2033,guise,4
2034,gulag,5
2035,gulch,3
2036,gules,4
2037,gully,4
2038,gulph,3
2039,gumbo,3
2040,gumma,4
2041,guppy,5
2042,gurge,4
2043,gurry,4
2044,gusto,4
2045,gusty,5
2046,gutsy,5
2047,guyot,5
2048,gypsy,4
2049,gyral,4
2050,gyrus,4
2051,haber,2
2052,habet,3
2053,habit,3
2054,hacek,2
2055,hadal,3
2056,hades,2
2057,hadji,2
2058,haida,3
2059,haifa,3
2060,haiku,4
2061,hairs,5
2062,hairy,6
2063,haiti,4
2064,hajji,3
2065,hakea,5
2066,hakka,6
2067,haler,3
2068,halma,5
2069,halve,3
2070,hamal,6
2071,haman,4
2072,hammy,5
2073,hands,3
2074,handy,4
2075,hangs,3
2076,hanoi,3
2077,haply,5
2078,happy,6
2079,hardy,4
2080,harem,4
2081,harms,4
2082,harpy,5
2083,harry,6
2084,harsh,4
2085,hasta,5
2086,haste,3
2087,hasty,4
2088,hatch,9
2089,hated,3
2090,hater,4
2091,haugh,4
2092,haulm,4
2093,haunt,5
2094,hausa,5
2095,haute,4
2096,haven,4
2097,havoc,4
2098,hawse,4
2099,haydn,4
2100,hayes,3
2101,hazel,4
2102,heads,3
2103,heady,4
2104,heald,2
2105,heaps,3
2106,heard,3
2107,heart,4
2108,heath,3
2109,heave,6
2110,heavy,5
2111,hecha,2
2112,hedge,3
2113,heels,4
2114,hefty,3
2115,hegel,3
2116,heirs,3
2117,heiss,4
2118,heist,4
2119,helen,5
2120,helix,3
2121,hello,4
2122,hells,5
2123,helot,3
2124,helps,4
2125,helve,6
2126,hemal,2
2127,hemic,2
2128,hence,2
2129,henna,3
2130,henry,4
2131,herba,2
2132,herbe,3
2133,herbs,2
2134,herds,5
2135,herod,4
2136,heron,4
2137,hertz,4
2138,heure,5
2139,hevea,4
2140,hewer,6
2141,hexed,5
2142,hider,2
2143,hight,9
2144,hiker,3
2145,hilar,3
2146,hills,3
2147,hilly,4
2148,hilum,3
2149,hinan,4
2150,hindi,4
2151,hindu,3
2152,hinge,3
2153,hinny,4
2154,hired,3
2155,hitch,6
2156,hoard,3
2157,hoary,3
2158,hobby,3
2159,hocus,3
2160,hogan,3
2161,hoist,3
2162,hoity,4
2163,hokan,4
2164,holds,3
2165,holes,3
2166,holey,4
2167,holly,5
2168,holus,4
2169,homer,3
2170,homes,4
2171,homme,5
2172,honey,4
2173,honor,5
2174,honos,5
2175,honte,3
2176,hooch,6
2177,hooks,4
2178,hopes,5
2179,horde,3
2180,horns,4
2181,horny,4
2182,horse,4
2183,horst,4
2184,horsy,5
2185,horus,4
2186,hosea,3
2187,hosta,4
2188,hosts,5
2189,hotei,3
2190,hotel,4
2191,hough,7
2192,hound,3
2193,houri,4
2194,hours,5
2195,house,6
2196,hovea,3
2197,hovel,5
2198,hover,4
2199,hoyle,4
2200,hubby,3
2201,huffy,4
2202,hulks,3
2203,hulky,4
2204,human,4
2205,humid,3
2206,humor,4
2207,humph,3
2208,humus,4
2209,hunch,6
2210,hundi,4
2211,hunks,4
2212,hurry,5
2213,hurst,4
2214,husky,4
2215,hussy,5
2216,hutch,5
2217,huzza,5
2218,hydra,3
2219,hyena,3
2220,hygre,3
2221,hymen,4
2222,hyoid,4
2223,hypha,4
2224,hyrax,4
2225,ibeam,3
2226,ibsen,3
2227,ichor,4
2228,icily,4
2229,icing,4
2230,ictus,5
2231,idaho,2
2232,ideal,3
2233,ideas,4
2234,idiom,5
2235,idiot,5
2236,idler,4
2237,idocy,4
2238,idols,3
2239,idyll,4
2240,igigi,5
2241,igloo,4
2242,ignis,4
2243,ilama,4
2244,ileum,3
2245,iliac,3
2246,iliad,4
2247,ilium,4
2248,illae,4
2249,illis,5
2250,image,3
2251,imago,3
2252,imaum,5
2253,imbed,2
2254,imbeu,3
2255,imbue,3
2256,imide,6
2257,immix,4
2258,impel,3
2259,imply,4
2260,inlaw,5
2261,inane,5
2262,inani,5
2263,inapt,4
2264,incur,5
2265,incus,4
2266,index,4
2267,india,4
2268,indic,3
2269,indra,3
2270,indri,3
2271,indue,5
2272,indus,5
2273,inept,4
2274,inert,5
2275,inest,4
2276,infer,4
2277,infix,4
2278,infra,3
2279,ingle,3
2280,ingot,3
2281,inkle,4
2282,inlay,6
2283,inlet,4
2284,inner,5
2285,inset,5
2286,inter,4
2287,intra,5
2288,intro,3
2289,inula,4
2290,inure,4
2291,inurn,4
2292,invar,5
2293,ionia,4
2294,ionic,7
2295,iowan,4
2296,ipsus,5
2297,irani,4
2298,iraqi,4
2299,irate,4
2300,irena,4
2301,irish,5
2302,iroin,4
2303,irons,4
2304,irony,5
2305,irota,5
2306,irula,5
2307,isaac,4
2308,isere,5
2309,islam,4
2310,islet,5
2311,issue,5
2312,issus,6
2313,istic,4
2314,istos,4
2315,italy,5
2316,items,4
2317,ivied,4
2318,ivory,4
2319,ixion,4
2320,jabot,4
2321,jacal,4
2322,jacet,3
2323,jacks,4
2324,jacob,3
2325,jacta,4
2326,jaded,4
2327,jaffa,3
2328,jagah,3
2329,jager,3
2330,jahre,3
2331,jakes,3
2332,jaldi,3
2333,james,4
2334,janty,5
2335,janua,6
2336,janus,5
2337,japan,4
2338,jason,5
2339,jaunt,4
2340,jazzy,5
2341,jecur,4
2342,jello,4
2343,jelly,5
2344,jemmy,5
2345,jenny,5
2346,jerez,6
2347,jerid,4
2348,jerks,4
2349,jerky,5
2350,jerry,5
2351,jests,5
2352,jesus,5
2353,jeter,5
2354,jetty,5
2355,jeune,4
2356,jewel,7
2357,jewis,6
2358,jhuth,4
2359,jiffy,4
2360,jihad,3
2361,jimmy,5
2362,jingo,3
2363,jinks,4
2364,jiqui,5
2365,jnuis,4
2366,joint,4
2367,joist,4
2368,joker,4
2369,jokes,5
2370,jolly,4
2371,jonah,3
2372,jones,4
2373,jorum,3
2374,jotun,4
2375,jouir,4
2376,joule,3
2377,joust,4
2378,jubeo,3
2379,judas,5
2380,judge,3
2381,juice,4
2382,juicy,3
2383,julep,4
2384,jumbo,4
2385,jumps,4
2386,junco,3
2387,junta,4
2388,junto,4
2389,jural,4
2390,jurat,4
2391,juris,4
2392,juror,4
2393,juste,4
2394,jutty,4
2395,kabob,4
2396,kabul,4
2397,kadai,3
2398,kafir,3
2399,kafka,4
2400,kahin,3
2401,kalki,5
2402,kalon,4
2403,kamba,4
2404,kamet,5
2405,kamia,5
2406,kansa,5
2407,kanzu,5
2408,kapok,5
2409,kappa,5
2410,kaput,4
2411,karat,5
2412,karen,5
2413,karma,5
2414,karok,5
2415,kasha,4
2416,kauai,5
2417,kauri,5
2418,kayak,6
2419,kazak,6
2420,kazan,6
2421,kazoo,5
2422,keats,5
2423,keble,3
2424,kedge,3
2425,keeps,5
2426,kempt,4
2427,kenaf,3
2428,kenya,4
2429,ketch,3
2430,keyed,4
2431,khaki,3
2432,khana,5
2433,khaya,5
2434,khmer,3
2435,khoja,3
2436,khoum,3
2437,khudd,4
2438,khuen,3
2439,kiack,4
2440,kiang,3
2441,kiddy,4
2442,kills,4
2443,kimbo,2
2444,kinds,4
2445,kings,3
2446,kinky,4
2447,kiosk,4
2448,kiowa,4
2449,kites,5
2450,kitty,4
2451,klutz,5
2452,knack,5
2453,knarl,4
2454,knave,5
2455,knead,4
2456,kneed,4
2457,kneel,4
2458,knees,4
2459,knell,4
2460,knife,4
2461,knish,4
2462,knock,4
2463,knoll,4
2464,knout,4
2465,known,6
2466,knows,5
2467,knurl,3
2468,knurr,4
2469,koala,5
2470,kobus,3
2471,kogia,3
2472,koine,4
2473,kokka,5
2474,kolam,4
2475,kongo,4
2476,kopek,6
2477,kopje,4
2478,koran,4
2479,korea,4
2480,kotow,5
2481,kraal,4
2482,kraft,4
2483,krait,4
2484,kraut,5
2485,krill,4
2486,krubi,3
2487,krupp,4
2488,kudzu,4
2489,kursi,4
2490,kurux,5
2491,kusan,4
2492,kvass,4
2493,kwack,6
2494,kwela,5
2495,kyles,5
2496,kylie,5
2497,kyoto,5
2498,label,4
2499,labor,4
2500,laced,3
2501,laden,3
2502,ladle,4
2503,ladys,4
2504,lagan,4
2505,lager,4
2506,lagos,4
2507,lahar,4
2508,laird,3
2509,laity,4
2510,lally,7
2511,lamba,4
2512,lamia,6
2513,lamna,4
2514,lampe,4
2515,lanai,4
2516,lance,3
2517,lands,3
2518,lanky,5
2519,lapel,6
2520,lapin,4
2521,lapis,5
2522,lapse,4
2523,larch,3
2524,lares,5
2525,large,4
2526,largo,4
2527,larid,4
2528,larix,6
2529,larum,4
2530,larus,5
2531,larva,5
2532,laser,5
2533,lashd,3
2534,lasso,4
2535,latch,3
2536,later,6
2537,latet,8
2538,latex,7
2539,lathe,4
2540,lathi,3
2541,latin,5
2542,laudo,4
2543,laugh,3
2544,laver,7
2545,laxly,5
2546,layby,5
2547,layer,8
2548,layia,4
2549,leach,2
2550,leads,2
2551,leafy,3
2552,leaky,4
2553,leaps,3
2554,learl,5
2555,learn,4
2556,lease,4
2557,leash,3
2558,least,3
2559,leave,5
2560,leben,4
2561,ledge,3
2562,ledum,3
2563,leech,4
2564,leeds,5
2565,leery,6
2566,legal,5
2567,legem,4
2568,leges,5
2569,leggy,5
2570,legis,3
2571,legon,3
2572,leman,3
2573,lemma,4
2574,lemna,3
2575,lemon,3
2576,lemur,4
2577,lends,4
2578,lenin,5
2579,lente,4
2580,lento,4
2581,leone,5
2582,lepas,5
2583,leper,5
2584,lepus,4
2585,lerot,4
2586,lethe,3
2587,letup,5
2588,leuco,4
2589,levee,6
2590,level,7
2591,lever,5
2592,levis,5
2593,levin,4
2594,lexis,5
2595,leyte,6
2596,lhasa,4
2597,liana,3
2598,libel,5
2599,libet,4
2600,libra,3
2601,libya,4
2602,licet,3
2603,licit,4
2604,liein,4
2605,liege,3
2606,lifer,3
2607,liger,4
2608,light,4
2609,ligne,4
2610,ligno,4
2611,liked,3
2612,likes,4
2613,likin,4
2614,lilac,4
2615,lilly,5
2616,limae,4
2617,limax,5
2618,limbo,3
2619,limbs,3
2620,limey,4
2621,limit,4
2622,limoe,4
2623,limpa,4
2624,lindy,4
2625,linea,3
2626,lined,4
2627,linen,6
2628,liner,5
2629,lines,5
2630,lingo,4
2631,lions,3
2632,lipid,3
2633,lisle,3
2634,lisom,4
2635,lists,5
2636,litem,5
2637,liter,6
2638,lites,6
2639,lithe,4
2640,lived,5
2641,liver,7
2642,lives,7
2643,livid,4
2644,livor,4
2645,llaga,4
2646,llama,6
2647,llano,5
2648,loach,2
2649,loamy,5
2650,loasa,5
2651,loath,3
2652,lobar,3
2653,lobby,4
2654,lobed,3
2655,local,5
2656,locke,3
2657,locks,4
2658,locos,5
2659,locum,4
2660,locus,4
2661,lodge,3
2662,loeil,4
2663,loess,4
2664,lofty,3
2665,logan,4
2666,logic,3
2667,logos,4
2668,loins,4
2669,loire,4
2670,lolly,5
2671,lonas,5
2672,loner,4
2673,longo,4
2674,looby,5
2675,loofa,4
2676,lookd,3
2677,looks,4
2678,loose,5
2679,lords,3
2680,lorry,4
2681,losel,6
2682,loser,5
2683,lotto,5
2684,lotus,4
2685,lough,3
2686,loupe,4
2687,loups,4
2688,louse,5
2689,lousy,5
2690,loved,5
2691,lover,6
2692,loves,5
2693,lovoa,5
2694,lower,7
2695,lowly,5
2696,loxia,4
2697,loyal,6
2698,lucan,3
2699,lucid,3
2700,lucky,4
2701,lucre,4
2702,lucri,4
2703,lucus,5
2704,luffa,4
2705,luger,4
2706,luggy,5
2707,lukes,4
2708,lulld,4
2709,lumen,4
2710,lumpy,4
2711,lunar,4
2712,lunch,3
2713,lunda,3
2714,lunge,4
2715,lungi,4
2716,lungs,4
2717,lupus,4
2718,lurch,4
2719,lurid,4
2720,lushy,3
2721,lusty,5
2722,lusus,5
2723,lutra,4
2724,luxor,4
2725,luyia,5
2726,luzon,5
2727,lygus,4
2728,lying,5
2729,lymph,4
2730,lynch,4
2731,lyram,4
2732,lyric,4
2733,lysis,5
2734,lysol,4
2735,maana,5
2736,mabap,4
2737,macao,5
2738,macaw,4
2739,macht,4
2740,macon,4
2741,macro,4
2742,macte,4
2743,madam,5
2744,madia,4
2745,madid,5
2746,madly,4
2747,mafia,4
2748,magic,4
2749,magma,5
2750,magna,4
2751,magni,3
2752,magno,3
2753,magog,4
2754,magus,4
2755,mahoe,4
2756,maidu,3
2757,maine,3
2758,major,4
2759,maker,5
2760,makes,4
2761,malay,6
2762,maldu,3
2763,maleo,4
2764,malis,4
2765,malmo,5
2766,malta,5
2767,malto,5
2768,malum,5
2769,malus,4
2770,malva,6
2771,mamba,6
2772,mamey,7
2773,mamma,6
2774,mammy,5
2775,manda,4
2776,mande,3
2777,manes,4
2778,manet,5
2779,mange,3
2780,mango,3
2781,mangy,4
2782,mania,4
2783,manie,4
2784,manis,3
2785,manly,5
2786,manna,6
2787,manor,4
2788,manse,4
2789,mansi,3
2790,manta,5
2791,manul,4
2792,manus,5
2793,maori,4
2794,maple,4
2795,marah,4
2796,march,4
2797,mardi,4
2798,marek,4
2799,mares,5
2800,maria,6
2801,marks,4
2802,marry,6
2803,marsh,3
2804,marte,5
2805,marut,5
2806,masai,5
2807,maser,5
2808,mashi,4
2809,mason,4
2810,masse,7
2811,massy,5
2812,matai,5
2813,match,4
2814,mated,4
2815,mater,6
2816,matin,4
2817,matzo,5
2818,maund,4
2819,maure,6
2820,mauve,6
2821,mavis,6
2822,maxim,7
2823,mayan,4
2824,maybe,4
2825,mayor,5
2826,mazed,5
2827,mazer,6
2828,mccoy,4
2829,mealy,4
2830,means,5
2831,meant,4
2832,meaty,4
2833,mecca,3
2834,mecum,3
2835,medal,3
2836,medea,3
2837,medes,5
2838,media,2
2839,medic,2
2840,medio,4
2841,medoc,3
2842,meets,5
2843,melee,6
2844,meles,5
2845,melia,3
2846,melic,3
2847,melon,4
2848,memor,4
2849,mente,5
2850,merci,2
2851,mercy,3
2852,merge,4
2853,merit,4
2854,merry,5
2855,mesic,4
2856,mesne,5
2857,meson,4
2858,messy,5
2859,mesua,3
2860,metal,3
2861,meter,4
2862,metic,5
2863,metis,5
2864,metro,4
2865,meurt,4
2866,meuse,4
2867,mewed,5
2868,mezzo,5
2869,miami,5
2870,miasm,5
2871,micro,3
2872,midon,4
2873,midas,4
2874,middy,5
2875,midge,3
2876,midst,4
2877,mieux,5
2878,might,5
2879,milan,4
2880,milch,3
2881,miler,4
2882,milky,4
2883,mimer,7
2884,mimic,5
2885,mimir,5
2886,mimus,5
2887,mince,4
2888,minds,5
2889,mined,3
2890,miner,4
2891,minim,5
2892,minis,5
2893,minor,4
2894,minos,4
2895,minsk,4
2896,minus,4
2897,mirth,4
2898,misce,4
2899,misdo,4
2900,miser,4
2901,missa,6
2902,mists,5
2903,misty,5
2904,mitad,4
2905,miter,5
2906,mitra,5
2907,miwok,5
2908,mixed,4
2909,mixen,4
2910,mixer,6
2911,mnium,4
2912,mocha,4
2913,modal,4
2914,model,4
2915,modem,5
2916,modes,4
2917,modue,4
2918,modus,4
2919,mogul,3
2920,moire,4
2921,moist,5
2922,mokes,4
2923,molar,4
2924,moldy,4
2925,moles,4
2926,molly,5
2927,molto,4
2928,molva,4
2929,momus,5
2930,monad,3
2931,monal,4
2932,monde,4
2933,money,5
2934,mongo,4
2935,monte,4
2936,month,4
2937,mooch,5
2938,moods,4
2939,moody,4
2940,moore,7
2941,moory,5
2942,moose,5
2943,moped,3
2944,mopsy,4
2945,mopus,4
2946,moral,5
2947,moray,4
2948,morbo,3
2949,morel,4
2950,mores,5
2951,mormo,5
2952,morra,5
2953,morse,4
2954,morta,4
2955,morus,4
2956,mosan,5
2957,moses,7
2958,mossa,5
2959,mossy,5
2960,motel,5
2961,motet,6
2962,motif,3
2963,motor,5
2964,motte,5
2965,motto,5
2966,mould,3
2967,mound,4
2968,mount,4
2969,mourn,3
2970,mouse,5
2971,mousy,5
2972,mouth,3
2973,moved,4
2974,mover,5
2975,moves,6
2976,movie,4
2977,msdos,4
2978,msasa,5
2979,mucid,4
2980,mucin,4
2981,mucky,4
2982,mucor,4
2983,mucus,5
2984,muddy,4
2985,mudra,4
2986,mufti,3
2987,muggy,4
2988,mugil,3
2989,mujer,4
2990,mulch,4
2991,mulct,3
2992,mulet,4
2993,multa,5
2994,multi,4
2995,mumbo,5
2996,mummy,6
2997,mumps,5
2998,munch,4
2999,munda,4
3000,mundi,4
3001,muori,3
3002,muove,6
3003,mural,4
3004,murem,5
3005,murky,4
3006,muros,4
3007,murre,4
3008,murus,5
3009,musca,4
3010,muses,5
3011,musgu,4
3012,mushy,4
3013,music,4
3014,musky,5
3015,mussy,7
3016,musty,6
3017,mutal,5
3018,mutum,5
3019,muzzy,5
3020,mwera,5
3021,mylar,5
3022,myoid,3
3023,myoma,5
3024,myope,5
3025,myrrh,5
3026,mysis,4
3027,nabob,5
3028,nacho,4
3029,nacre,3
3030,nadir,3
3031,nager,5
3032,naiad,4
3033,naias,5
3034,naiki,4
3035,nails,4
3036,naira,5
3037,naive,4
3038,naked,3
3039,named,4
3040,names,5
3041,nammu,4
3042,nanna,7
3043,nanny,7
3044,naomi,4
3045,napha,4
3046,nappy,5
3047,naris,4
3048,nasal,5
3049,nasci,4
3050,nasty,6
3051,nasua,6
3052,natal,6
3053,natch,5
3054,natty,6
3055,natus,5
3056,nauru,6
3057,naval,7
3058,navel,6
3059,navvy,6
3060,nawab,4
3061,neats,6
3062,necio,4
3063,necks,4
3064,needs,5
3065,needy,6
3066,nefas,4
3067,negev,5
3068,negro,4
3069,negus,4
3070,nehru,4
3071,neigh,2
3072,nella,4
3073,nenia,5
3074,nepal,5
3075,nepos,4
3076,neque,5
3077,nerve,6
3078,nervy,5
3079,never,5
3080,nevis,5
3081,newel,5
3082,newly,4
3083,newsy,5
3084,nexus,5
3085,nguni,5
3086,ngwee,4
3087,niais,4
3088,nicad,2
3089,niche,3
3090,nicht,4
3091,nidor,3
3092,nidus,4
3093,niece,3
3094,niffy,5
3095,niger,3
3096,night,6
3097,nihau,4
3098,nihil,4
3099,nilly,4
3100,nimis,4
3101,ninny,6
3102,ninos,5
3103,ninth,5
3104,nintu,6
3105,niobe,3
3106,nisan,6
3107,nisus,5
3108,niter,4
3109,nitid,5
3110,nitor,5
3111,nixie,4
3112,nixon,6
3113,nizam,6
3114,njord,3
3115,nohit,4
3116,noahs,3
3117,nobis,4
3118,noble,3
3119,nobly,3
3120,nocet,3
3121,noddy,4
3122,nodus,5
3123,noire,4
3124,noise,5
3125,noisy,5
3126,nolle,4
3127,nomad,3
3128,nomia,4
3129,nonce,5
3130,nones,5
3131,nonny,6
3132,nonum,4
3133,noobe,5
3134,noose,5
3135,nopal,4
3136,noria,5
3137,norma,5
3138,north,4
3139,nosce,4
3140,nosed,4
3141,notch,4
3142,noted,5
3143,notes,5
3144,notre,4
3145,novel,5
3146,novus,5
3147,nubes,4
3148,nudge,4
3149,nugae,4
3150,nugas,4
3151,nulla,4
3152,nulli,5
3153,numen,5
3154,nummi,4
3155,numps,4
3156,nuova,4
3157,nurse,5
3158,nusku,5
3159,nutty,4
3160,nwill,5
3161,nyala,4
3162,nylon,5
3163,nymph,4
3164,nyssa,5
3165,oaken,4
3166,oakum,4
3167,oasis,5
3168,oaten,5
3169,oaths,3
3170,obeah,2
3171,obese,4
3172,occur,5
3173,ocean,4
3174,ocher,3
3175,ochna,3
3176,octal,4
3177,octet,4
3178,oculi,3
3179,odium,4
3180,oevum,4
3181,offal,5
3182,offer,4
3183,often,3
3184,ogham,3
3185,ogler,4
3186,ohmic,3
3187,oiled,4
3188,okapi,4
3189,olden,4
3190,older,5
3191,oleum,4
3192,olive,5
3193,ology,5
3194,omaha,4
3195,omani,4
3196,omega,3
3197,omnem,5
3198,omnes,4
3199,omnia,3
3200,omnib,3
3201,omnis,5
3202,onkey,5
3203,onine,5
3204,onion,5
3205,onset,5
3206,opepe,5
3207,opera,5
3208,opima,5
3209,opium,5
3210,opsin,5
3211,optez,5
3212,optic,3
3213,orach,3
3214,orbed,4
3215,orbem,3
3216,orbit,4
3217,order,5
3218,oread,5
3219,organ,5
3220,oriel,4
3221,origo,4
3222,orion,5
3223,oriya,5
3224,orlon,4
3225,ormer,5
3226,oryza,5
3227,osage,4
3228,osaka,5
3229,oscan,4
3230,oscar,4
3231,osier,5
3232,other,4
3233,otium,5
3234,ottar,6
3235,otter,6
3236,oudre,4
3237,ought,3
3238,ouija,5
3239,ounce,4
3240,ouphe,4
3241,outas,5
3242,outdo,4
3243,outer,5
3244,outgo,5
3245,outre,5
3246,ovary,5
3247,ovate,5
3248,overt,6
3249,ovoid,4
3250,ovule,4
3251,owing,4
3252,owlet,4
3253,owned,4
3254,owner,5
3255,oxbow,5
3256,oxeye,6
3257,oxide,4
3258,oxime,4
3259,oxlip,5
3260,ozone,6
3261,paced,4
3262,pacem,4
3263,pacer,5
3264,paces,6
3265,padda,6
3266,paddy,6
3267,padre,3
3268,padua,4
3269,paean,5
3270,paena,6
3271,pagan,5
3272,pagri,3
3273,pains,5
3274,paint,5
3275,pairs,4
3276,paisa,5
3277,palce,4
3278,palki,4
3279,palms,4
3280,palmy,5
3281,palsy,5
3282,panax,6
3283,paned,4
3284,panel,5
3285,pangs,4
3286,panic,3
3287,pansy,5
3288,panto,4
3289,pants,6
3290,papal,4
3291,papaw,6
3292,paper,7
3293,papio,5
3294,parch,5
3295,parer,8
3296,pares,6
3297,paris,5
3298,parit,5
3299,parji,4
3300,parka,5
3301,parol,4
3302,parry,6
3303,parse,5
3304,parte,5
3305,parti,5
3306,parts,5
3307,party,6
3308,parus,5
3309,parva,5
3310,parvo,4
3311,pasch,4
3312,pasha,5
3313,passe,7
3314,passu,5
3315,pasta,7
3316,paste,5
3317,pasty,6
3318,patas,6
3319,patch,6
3320,pater,5
3321,paths,4
3322,patio,4
3323,patty,6
3324,paulo,4
3325,pause,6
3326,paved,5
3327,pavis,6
3328,pawky,6
3329,payee,6
3330,payer,6
3331,pcoat,4
3332,peace,3
3333,peach,3
3334,peaks,4
3335,peaky,4
3336,pearl,4
3337,peaty,5
3338,pecan,3
3339,pecos,4
3340,pedal,3
3341,pedir,5
3342,peers,6
3343,peeve,6
3344,peice,3
3345,peine,5
3346,penal,4
3347,pence,4
3348,pengo,3
3349,penis,4
3350,penni,4
3351,penny,5
3352,pense,5
3353,peony,5
3354,peppy,6
3355,pepsi,4
3356,peras,5
3357,perca,2
3358,perch,4
3359,perde,6
3360,perdu,4
3361,perdy,5
3362,peril,3
3363,perit,5
3364,perry,6
3365,perte,6
3366,perth,4
3367,pesky,5
3368,petal,6
3369,peter,6
3370,petit,5
3371,petto,5
3372,petty,5
3373,pewee,7
3374,phage,3
3375,phase,3
3376,phial,3
3377,phlox,4
3378,phoca,2
3379,phone,4
3380,phony,5
3381,photo,5
3382,phyle,4
3383,physa,5
3384,piano,5
3385,picea,3
3386,pichi,5
3387,picot,4
3388,picul,4
3389,picus,5
3390,piece,4
3391,pieta,4
3392,piete,5
3393,piety,4
3394,pigmy,4
3395,pilaf,3
3396,pilea,4
3397,piles,5
3398,pilon,4
3399,pilot,5
3400,pilus,4
3401,pinch,4
3402,pinna,4
3403,pinon,6
3404,pinot,5
3405,pinto,4
3406,pinus,5
3407,pious,4
3408,pipal,6
3409,piped,5
3410,piper,7
3411,pipes,6
3412,pipit,5
3413,pipra,5
3414,pique,4
3415,piste,5
3416,pisum,4
3417,pitch,4
3418,pithy,3
3419,piton,5
3420,pitta,6
3421,pitys,5
